movie_title,movie_score,release_date_x,total_gross,release_date_y,runtime,rating,genre,distributor,director,producer,budget,theaters,actors,writers,cinematographers,composers,month,year,inflation,gross_per_theater,actors_score,producer_score
Twilight,56,2008-11-21,213974537.94,2008-11-21,120.0,PG-13,Romance,Summit Entertainment,Catherine Hardwicke,"Marty Bowen, ,(executive),Wyck Godfrey,Karen Rosenfelt, ,(executive)",41070000.0,3649.0,"Kristen Stewart,Robert Pattinson,Billy Burke,Peter Facinelli,Elizabeth Reaser,Cam Gigandet,Ashley Greene,Anna Kendrick*,Nikki Reed*,Taylor Lautner*,Kellan Lutz*,Jackson Rathbone*,Sarah Clarke*",Melissa Rosenberg,Elliot Davis,Carter Burwell,11,2008,1.11,58639.226621,353815903.92,198559881.45
Twins,53,1988-12-09,111938388.0,1988-12-09,105.0,PG,Comedy,Universal,Ivan Reitman,"Joe Medjuck, ,(executive),Ivan Reitman",15000000.0,1659.0,"Danny DeVito,Arnold Schwarzenegger",,Andrzej Bartkowiak,Randy Edelman,12,1988,1.0,67473.4104882,108423489.0,122860627.0
Twisted,26,2004-02-27,31750233.48,2004-02-27,97.0,R,Thriller,Paramount,,"Anne Kopelson,Arnold Kopelson",63000000.0,2704.0,"Philip Kaufman,Ashley Judd,Samuel L. Jackson",,Peter Deming,Mark Isham,2,2004,1.26,11741.9502515,71344220.3306,70626094.2743
Twister,68,1996-05-10,241721524.0,1996-05-10,113.0,PG-13,Action Drama,Warner Bros.,Jan DeBont,"Ian Bryce,Kathleen Kennedy,Gerald R. Molen, ,(executive),Steven Spielberg, ,(executive)",92000000.0,2808.0,"Helen Hunt,Bill Paxton,Cary Elwes,Philip Seymour Hoffman,Alexa Vega*",,,Mark Mancina,5,1996,1.0,86083.1638177,69467617.0,175829936.5
Two for the Money,50,2005-10-07,28049482.38,2005-10-07,122.0,R,Drama / Thriller,Universal,D.J. Caruso,James G. Robinson,42700000.0,2397.0,"Al Pacino,Matthew McConaughey,Rene Russo",Dan Gilroy,,Christophe Beck,10,2005,1.22,11701.9117146,81763916.93,28106285.345
Unaccompanied Minors,43,2006-12-08,19653164.32,2006-12-08,89.0,PG,Comedy,Warner Bros.,Paul Feig,Lauren Schuler Donner,29500000.0,2775.0,"Rob Riggle,Wilmer Valderrama,Kristen Wiig",,,,12,2006,1.18,7082.22137658,26469761.02,110253277.679
Unbreakable,62,2000-11-22,131115647.82,2000-11-22,106.0,PG-13,Thriller,Buena Vista,M. Night Shyamalan,"Gary Barber, ,(executive),Roger Birnbaum, ,(executive),Barry Mendel,Sam Mercer,M. Night Shyamalan",103500000.0,2708.0,"Bruce Willis,Samuel L. Jackson,M. Night Shyamalan*",M. Night Shyamalan,,James Newton Howard,11,2000,1.38,48417.8906278,419713997.56,251866549.61
Unbroken,59,2014-12-25,116794273.95,2014-12-25,137.0,PG-13,War Drama,Universal,Angelina Jolie,"Jon Jashni, ,(executive),Angelina Jolie,Thomas Tull, ,(executive)",65650000.0,3301.0,"Jack O'Connell,Garrett Hedlund,Domhnall Gleeson,Jai Courtney,Alex Russell","Ethan Coen,Joel Coen,Richard LaGravenese,William Nicholson",Roger Deakins,Alexandre Desplat,12,2014,1.01,35381.4825659,93237646.636,243824481.78
Underworld,42,2003-09-19,67042190.1,2003-09-19,115.0,R,Action Horror,Sony / Screen Gems,Len Wiseman,"Gary Lucchesi,Tom Rosenberg,Richard Wright",28380000.0,2928.0,"Kate Beckinsale,Scott Speedman,Michael Sheen,Bill Nighy",,,Paul Haslinger,9,2003,1.29,22896.9228484,101020276.317,67665473.97
Underworld: Rise of the Lycans,44,2009-01-23,50840569.65,2009-01-23,92.0,R,Action Horror,Sony / Screen Gems,,"Gary Lucchesi,Tom Rosenberg,Richard Wright",38850000.0,2942.0,"Rhona Mitra,Bill Nighy,Michael Sheen",,,Paul Haslinger,1,2009,1.11,17280.9550136,192322827.487,50538008.6311
Undiscovered,29,2005-08-26,1304567.96,2005-08-26,92.0,PG-13,Music Drama,Lions Gate,,"Gary Lucchesi,Tom Rosenberg",10980000.0,1304.0,"Steven Strait,Carrie Fisher*",,,,8,2005,1.22,1000.43555215,86832064.5083,61102991.27
Undisputed,58,2002-08-23,16849347.24,2002-08-23,96.0,R,Sports Drama,Miramax,Walter Hill,"David Giler,Walter Hill",26400000.0,1117.0,Wesley Snipes,,,,8,2002,1.32,15084.4648523,51845999.54,60738031.3333
Unfaithful,63,2002-05-10,69664009.8,2002-05-08,100.0,R,Romantic Thriller,Fox,,"Arnon Milchan, ,(executive producer)",66000000.0,2625.0,"Richard Gere,Diane Lane,Olivier Martinez,Michelle Monaghan",Alvin Sargent,,,5,2002,1.32,26538.6704,84912307.7929,67073672.5475
Unknown,44,2006-11-03,67507580.82,2011-02-18,109.0,PG-13,Drama / Thriller,Warner Bros.,Jaume Collet-Serra,"Susan Downey, ,(executive),Joel Silver",31800000.0,3043.0,"Liam Neeson,Diane Kruger,January Jones,Aidan Quinn,Bruno Ganz,Frank Langella,Sebastian Koch",,,John Ottman,2,2011,1.06,22184.5484128,173282669.03,103952851.112
Unknown,56,2011-02-18,67507580.82,2011-02-18,109.0,PG-13,Drama / Thriller,Warner Bros.,Jaume Collet-Serra,"Susan Downey, ,(executive),Joel Silver",31800000.0,3043.0,"Liam Neeson,Diane Kruger,January Jones,Aidan Quinn,Bruno Ganz,Frank Langella,Sebastian Koch",,,John Ottman,2,2011,1.06,22184.5484128,173282669.03,103952851.112
Unleashed,58,2005-05-13,29935897.62,2005-05-13,103.0,R,Action Drama,Rogue Pictures,Louis Leterrier,Luc Besson,54900000.0,1962.0,"Jet Li,Morgan Freeman,Bob Hoskins",Luc Besson,,,5,2005,1.22,15257.8479205,84253145.9407,29914996.534
Unstoppable,69,2010-11-12,88903606.78,2010-11-12,98.0,PG-13,Action Thriller,Fox,Tony Scott,"Tony Scott,Julie Yorn,Alex Young",109000000.0,3261.0,"Denzel Washington,Chris Pine,Rosario Dawson,Ethan Suplee",Mark Bomback,,Harry Gregson-Williams,11,2010,1.09,27262.6822386,149050322.017,66016723.09
Untraceable,32,2008-01-25,31843496.85,2008-01-25,101.0,R,Thriller,Sony / Screen Gems,Gregory Hoblit,"Gary Lucchesi,Tom Rosenberg,Richard Wright, ,(executive)",38850000.0,2368.0,"Diane Lane,Billy Burke",Allison Burnett,,Christopher Young,1,2008,1.11,13447.4226563,56728688.3125,51637685.7947
Up,88,2009-05-29,325234622.04,2009-05-29,96.0,PG,Animation,Buena Vista,,"John Lasseter, ,(executive),Jonas Rivera",194250000.0,3886.0,"Edward Asner* ,(Voice),Christopher Plummer*, ,(Voice),John Ratzenberger* ,(Voice),Delroy Lindo* ,(Voice)","Pete Docter,Tom McCarthy, ,(story),Bob Peterson",,Michael Giacchino,5,2009,1.11,83693.9325888,237412502.1,287159548.228
Up in the Air,83,2009-12-04,93043952.91,2009-12-04,109.0,R,Comedy / Drama,Paramount,Jason Reitman,"Joe Medjuck, ,(executive),Tom Pollock, ,(executive),Jason Reitman,Ivan Reitman",27750000.0,2218.0,"George Clooney,Vera Farmiga,Anna Kendrick,Jason Bateman,Danny McBride,Melanie Lynskey,J.K. Simmons*,Zach Galifianakis*","Jason Reitman,Sheldon Turner",,Rolfe Kent,12,2009,1.11,41949.4828269,103441295.316,71925533.6682
V for Vendetta,62,2006-03-17,83203021.3,2006-03-17,131.0,R,Action Thriller,Warner Bros.,James McTeigue,"Joel Silver,Andy & Lana Wachowski",63720000.0,3365.0,"Natalie Portman,Hugo Weaving,Stephen Rea,John Hurt,Imogen Poots*",Andy & Lana Wachowski,,Dario Marianelli,3,2006,1.18,24726.0093016,302018210.068,87052781.98
Vacation,34,2015-07-29,58884188.0,2015-07-29,99.0,R,Comedy,Warner Bros. (New Line),,"Chris Bender,David Dobkin",31000000.0,3430.0,"Keegan-Michael Key,Ed Helms,Leslie Mann,Christina Applegate,Chris Hemsworth,Chevy Chase","John Francis Daley,Jonathan M. Goldstein",,Mark Mothersbaugh,7,2015,1.0,17167.4017493,196726598.476,92627093.4785
Valentine,18,2001-02-02,27314742.24,2001-02-02,96.0,R,Horror,Warner Bros.,,Dylan Sellers,38860000.0,2310.0,"Denise Richards,Marley Shelton,Katherine Heigl",,,,2,2001,1.34,11824.5637403,83820319.52,61737141.42
Valkyrie,56,2008-12-25,92216394.63,2008-12-25,120.0,PG-13,Thriller,United Artists,Bryan Singer,"Christopher McQuarrie,Bryan Singer",83250000.0,2838.0,"Tom Cruise,Bill Nighy,Kenneth Branagh,Carice van Houten,Tom Wilkinson",Christopher McQuarrie,,John Ottman,12,2008,1.11,32493.4441966,212344114.058,178907493.273
Vampires Suck,18,2010-08-18,39961039.36,2010-08-18,80.0,PG-13,Horror Comedy,Fox,,"Arnon Milchan, ,(executive),Peter Safran",21800000.0,3233.0,Ken Jeong,"Jason Friedberg,Aaron Seltzer",,Christopher Lennertz,8,2010,1.09,12360.3586019,162307074.345,66759722.1292
Van Helsing,35,2004-05-07,151423125.84,2004-05-07,130.0,PG-13,Period Horror,Universal,Stephen Sommers,"Sam Mercer, ,(executive),Stephen Sommers",201600000.0,3580.0,"Hugh Jackman,Kate Beckinsale",Stephen Sommers,,Alan Silvestri,5,2004,1.26,42296.9625251,156123550.74,233941175.98
Vanilla Sky,45,2001-12-14,134828580.96,2001-12-14,135.0,R,Thriller,Paramount,Cameron Crowe,"Tom Cruise,Paula Wagner",91120000.0,2842.0,"Tom Cruise,Cameron Diaz,Penelope Cruz,Kurt Russell,Tilda Swinton",Cameron Crowe,John Toll,,12,2001,1.34,47441.4429838,138217327.61,152091331.6
Vantage Point,40,2008-02-22,80215599.66,2008-02-22,90.0,PG-13,Thriller,Sony / Columbia,Pete Travis,Neal H. Moritz,44400000.0,3163.0,"Dennis Quaid,Matthew Fox,Forest Whitaker,Sigourney Weaver,Zoe Saldana,William Hurt",Barry Levy,,Atli Orvarsson,2,2008,1.11,25360.6069112,73564318.5682,86321136.8158
Veronica Guerin,55,2003-10-17,2027240.16,2003-10-17,94.0,R,Drama / Thriller,Buena Vista,Joel Schumacher,Jerry Bruckheimer,21930000.0,472.0,"Cate Blanchett,Colin Farrell*",,,Harry Gregson-Williams,10,2003,1.29,4295.00033898,123844320.828,150603933.144
Veronica Mars,62,2014-03-14,3355348.27,2014-03-14,107.0,PG-13,Comedy,Warner Bros.,,"Joel Silver, ,(executive)",6060000.0,347.0,"Kristen Bell,Krysten Ritter,Ken Marino",,,,3,2014,1.01,9669.5915562,91284017.7825,78365866.5509
Very Bad Things,31,1998-11-25,9898412.0,1998-11-27,100.0,R,Comedy Thriller,PolyGram,Peter Berg,"Ted Field, ,(executive),Scott Kroopf",30000000.0,1260.0,"Jon Favreau,Cameron Diaz,Christian Slater,Jeremy Piven,Daniel Stern,Jeanne Tripplehorn",,,,11,1998,1.0,7855.88253968,141181136.667,85031621.25
Volcano,55,1997-04-25,49323468.0,1997-04-25,104.0,PG-13,Action Drama,Fox,,"Lauren Schuler Donner, ,(executive producer),Neal H. Moritz,Scott Stuber*, ,(associate)",90000000.0,2777.0,"Tommy Lee Jones,Don Cheadle,John Corbett*",Billy Ray,Theo Van de Sande,Alan Silvestri,4,1997,1.0,17761.4216781,80059609.0,171060949.167
W.,56,2008-10-17,28343287.23,2008-10-17,129.0,PG-13,Historical Drama,Lionsgate,Oliver Stone,"Jon Kilik, ,(co-executive)",27861000.0,2050.0,"Josh Brolin,Elizabeth Banks,Ellen Burstyn,James Cromwell,Thandie Newton,Jeffrey Wright,Ioan Gruffudd",,,,10,2008,1.11,13825.9937707,159790271.933,51104281.0
Waiting...,30,2005-10-07,19671942.46,2005-10-07,93.0,R,Comedy,Lions Gate,,"Chris Moore, ,(executive)",3660000.0,1652.0,"Ryan Reynolds,Anna Faris,Justin Long",,,,10,2005,1.22,11907.9554843,127915181.065,76843326.1486
Walk Hard: The Dewey Cox Story,63,2007-12-21,21064723.65,2007-12-21,96.0,R,Comedy,Sony / Columbia,Jake Kasdan,"Judd Apatow,Jake Kasdan,Clayton Townsend",40250000.0,2650.0,"John C. Reilly,Jenna Fischer,Kristen Wiig,Ed Helms*,Jonah Hill*,Justin Long*, ,(Cameo)","Judd Apatow,Jake Kasdan",,,12,2007,1.15,7948.95232075,115531642.7,121622642.644
Walk the Line,72,2005-11-18,145813670.44,2005-11-18,135.0,PG-13,Music Drama,Fox,James Mangold,"James Keach,Cathy Konrad",34160000.0,3160.0,"Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,Robert Patrick",James Mangold,,,11,2005,1.22,46143.5665949,167457094.095,53404425.225
Walking Tall,44,2004-04-02,58511523.42,2004-04-02,86.0,PG-13,Action,MGM,,David Hoberman,57960000.0,2836.0,"Cobie Smulders,Dwayne Johnson,Johnny Knoxville","Brian Koppelman,David Levien,Cobie Smulders",,Graeme Revell,4,2004,1.26,20631.707835,115254225.68,57322308.4375
Wall Street: Money Never Sleeps,59,2010-09-24,57197331.44,2010-09-24,127.0,PG-13,Drama,Fox,Oliver Stone,"Alex Young, ,(executive)",76300000.0,3597.0,"Michael Douglas,Shia LaBeouf,Carey Mulligan,Josh Brolin,Susan Sarandon,Eli Wallach,Frank Langella,Charlie Sheen*, ,(Cameo)","Allan Loeb,Stephen Schiff",,Craig Armstrong,9,2010,1.09,15901.3987879,216549326.948,70426418.915
WALL-E,94,2008-06-27,248427062.04,2008-06-27,97.0,G,Animation,Buena Vista,Andrew Stanton,"John Lasseter, ,(executive)",199800000.0,3992.0,"Fred Willard* ,(Voice),Jeff Garlin* ,(Voice),Sigourney Weaver*, ,(Voice)",Pete Docter,,Thomas Newman,6,2008,1.11,62231.2279659,168835917.426,336982688.66
Wanted,64,2008-06-27,149304491.61,2008-06-27,108.0,R,Action / Adventure,Universal,Timur Bekmambetov,"Gary Barber, ,(executive),Roger Birnbaum, ,(executive),Marc Platt",83250000.0,3185.0,"Morgan Freeman,James McAvoy,Angelina Jolie,Common,Chris Pratt*",Chris Morgan,,Danny Elfman,6,2008,1.11,46877.3914003,85766250.4738,85813083.371
War Horse,72,2011-12-25,84677971.74,2011-12-25,146.0,PG-13,War,Buena Vista,Steven Spielberg,Steven Spielberg,69960000.0,2856.0,"Benedict Cumberbatch,Tom Hiddleston,David Thewlis,Emily Watson",,,John Williams,12,2011,1.06,29649.1497689,126059264.57,158139343.869
War of the Worlds,73,2005-06-29,285822031.88,2005-06-29,117.0,PG-13,Sci-Fi Horror,Paramount,Steven Spielberg,"Kathleen Kennedy,Paula Wagner, ,(executive),Colin Wilson",161040000.0,3910.0,"Amy Ryan*,Tom Cruise,Dakota Fanning,Tim Robbins",David Koepp,,John Williams,6,2005,1.22,73100.2639079,133256614.591,189603884.782
Warm Bodies,59,2013-02-01,67708275.24,2013-02-01,97.0,PG-13,Drama,Lionsgate/Summit,Jonathan Levine,"David Hoberman,Bruna Papandrea",35700000.0,3009.0,"Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Rob Corddry,Dave Franco,John Malkovich",Jonathan Levine,,Marco Beltrami,2,2013,1.02,22501.919322,143985573.68,62737501.2843
Watchmen,56,2009-03-06,119335876.89,2009-03-06,163.0,R,Action / Adventure,Warner Bros.,Zack Snyder,"Lawrence Gordon,Lloyd Levin,Deborah Snyder,Thomas Tull, ,(executive)",144300000.0,3611.0,"Malin Akerman,Billy Crudup,Matthew Goode,Jackie Earle Haley,Jeffrey Dean Morgan,Patrick Wilson","David Hayter,Alex Tse",Larry Fong,Tyler Bates,3,2009,1.11,33047.8750734,61750179.2,242207179.85
Water for Elephants,52,2011-04-22,62232300.02,2011-04-22,120.0,PG-13,Drama,Fox,Francis Lawrence,Erwin Stoff,40280000.0,2820.0,"Reese Witherspoon,Robert Pattinson,Christoph Waltz,James Frain,Hal Holbrook",Richard LaGravenese,,James Newton Howard,4,2011,1.06,22068.1914965,249081333.158,139527069.989
Waterworld,56,1995-07-28,88246220.0,1995-07-28,136.0,PG-13,Sci-Fi Adventure,Universal,,"Kevin Costner,John Davis,Lawrence Gordon",175000000.0,2420.0,"Jack Black*,Kevin Costner",David Twohy,,James Newton Howard,7,1995,1.0,36465.3801653,124918252.0,104630424.0
We Own the Night,59,2007-10-12,32847655.85,2007-10-12,118.0,R,Crime Drama,Sony / Columbia,James Gray,"Mark Wahlberg,Nick Wechsler",24150000.0,2402.0,"Joaquin Phoenix,Mark Wahlberg,Robert Duvall,Eva Mendes",James Gray,,,10,2007,1.15,13675.1273314,129109291.583,15045172.58
We Were Soldiers,65,2002-03-01,103121987.76,2002-03-01,138.0,R,War,Paramount,Randall Wallace,Randall Wallace,99000000.0,3143.0,"Mel Gibson,Madeleine Stowe,Greg Kinnear,Sam Elliott,Chris Klein,Keri Russell,Barry Pepper,Jon Hamm*,Clark Gregg*",Randall Wallace,,Nick Glennie-Smith,3,2002,1.32,32810.0501941,206083436.91,266047022.36
We're the Millers,44,2013-08-07,153402001.38,2013-08-07,110.0,R,Comedy,Warner Bros. (New Line),Rawson Marshall Thurber,"Chris Bender,J.C. Spink, ,(executive),Tucker Tooley",37740000.0,3445.0,"Jason Sudeikis,Jennifer Aniston,Ed Helms,Will Poulter,Emma Roberts",,,"Ludwig Goransson,Theodore Shapiro",8,2013,1.02,44528.8828389,157413952.895,103753970.246
Wedding Crashers,64,2005-07-15,255292223.62,2005-07-15,113.0,R,Comedy,New Line,David Dobkin,Andrew Panay,48800000.0,3131.0,"Owen Wilson,Vince Vaughn,Rachel McAdams,Christopher Walken,Isla Fisher,Jane Seymour,Bradley Cooper,Will Ferrell*, ,(Cameo)",,,Rolfe Kent,7,2005,1.22,81536.9605941,202348296.48,5849709.7
What a Girl Wants,41,2003-04-04,46576008.57,2003-04-04,104.0,PG,Family Comedy,Warner Bros.,,"Denise Di Novi,Bill Gerber,Alison Greenspan, ,(executive),Casey La Scalla*, ,(Executive),Hunt Lowry",32250000.0,2964.0,"Amanda Bynes,Colin Firth,Kelly Preston,Eileen Atkins,Jonathan Pryce",,Andrew Dunn,Rupert Gregson-Williams,4,2003,1.29,15713.9030263,91620803.7267,138895702.872
What Dreams May Come,44,1998-10-02,55382927.0,1998-10-02,114.0,PG-13,Fantasy Drama,PolyGram,,"Ted Field, ,(executive),Scott Kroopf",85000000.0,2531.0,"Robin Williams,Cuba Gooding, Jr.",,,Michael Kamen,10,1998,1.0,21881.8360332,125318712.5,94914519.3333
What Happens in Vegas,36,2008-05-09,89108187.06,2008-05-09,99.0,PG-13,Comedy,Fox,Tom Vaughan,"Arnon Milchan, ,(executive)",38850000.0,3255.0,"Cameron Diaz,Ashton Kutcher,Rob Corddry,Lake Bell,Jason Sudeikis,Treat Williams,Dennis Farina,Zach Galifianakis,Queen Latifah",Dana Fox,,Christophe Beck,5,2008,1.11,27375.7871152,167177079.343,65148452.7337
What Lies Beneath,51,2000-07-21,214540804.38,2000-07-21,130.0,PG-13,Horror,DreamWorks,Robert Zemeckis,"Mark Johnson*, ,(Executive)",138000000.0,2925.0,"Harrison Ford,Michelle Pfeiffer",Clark Gregg,Don Burgess,Alan Silvestri,7,2000,1.38,73347.2835487,156549536.308,151451389.339
What Planet Are You From?,41,2000-03-03,8682410.76,2000-03-03,107.0,R,Sci-Fi Comedy,Sony / Columbia,Mike Nichols,"Brad Grey, ,(executive),Mike Nichols",82800000.0,2248.0,"Garry Shandling,Annette Bening,John Goodman,Greg Kinnear,Ben Kingsley,Judy Greer","Ed Solomon,Peter Tolan",Michael Ballhaus,Carter Burwell,3,2000,1.38,3862.28236655,130531208.0,59770039.6667
What Women Want,47,2000-12-15,252280155.66,2000-12-15,127.0,PG-13,Fantasy Comedy,Paramount,Nancy Meyers,"Susan Cartsonis,Nancy Meyers",96600000.0,3092.0,"Mel Gibson,Helen Hunt,Marisa Tomei,Alan Alda,Logan Lerman*,Bette Midler*",,,Alan Silvestri,12,2000,1.38,81591.2534476,156395871.96,46606516.44
What's the Worst That Could Happen?,37,2001-06-01,43241577.56,2001-06-01,99.0,PG-13,Comedy,MGM,,David Hoberman,80400000.0,2675.0,"Martin Lawrence,Danny DeVito,John Leguizamo,Bernie Mac",,Anastas N.  Michos,Tyler Bates,6,2001,1.34,16165.0757234,78764099.0143,52414167.2033
What's Your Number?,35,2011-09-30,14851749.04,2011-09-30,106.0,R,Comedy,Fox,Mark Mylod,"Anna Faris, ,(executive),Beau Flynn,Arnon Milchan, ,(executive),Tripp Vinson",21200000.0,3011.0,"Anna Faris,Chris Evans,Zachary Quinto,Andy Samberg,Martin Freeman,Ari Graynor,Blythe Danner,Chris Pratt,Anthony Mackie,Mike Vogel*,Aziz Ansari*","Gabrielle Allan,Jennifer Crittenden",,Aaron Zigman,9,2011,1.06,4932.4971903,286080321.09,63735210.231
When a Stranger Calls,27,2006-02-03,56475052.52,2006-02-03,100.0,PG-13,Horror Thriller,Sony / Screen Gems,Simon West,"John Davis,Wyck Godfrey",17700000.0,3004.0,"Camilla Belle,Katie Cassidy,Clark Gregg",,,,2,2006,1.18,18799.9509055,6942661.32,104697554.826
When the Game Stands Tall,41,2014-08-22,30429242.63,2014-08-22,115.0,PG,Sports Drama,TriStar,Thomas Carter,David Zelon,15150000.0,2766.0,"James Caviezel,Alexander Ludwig,Laura Dern,Michael Chiklis",Scott Marshall Smith,,John Paesano,8,2014,1.01,11001.1723174,127597513.02,37034576.43
Where the Heart Is,30,2000-04-28,46606516.44,2000-04-28,120.0,PG-13,Comedy / Drama,Fox,,"Susan Cartsonis,Patricia Whitcher",20700000.0,2439.0,"Natalie Portman,Ashley Judd,Sally Field*",,,,4,2000,1.38,19108.862829,321577467.64,127120029.0
Where the Money Is,49,2000-04-14,7813281.24,2000-04-14,89.0,PG-13,Crime Comedy,USA Films,,"Ridley Scott,Tony Scott, ,(executive)",38640000.0,1538.0,Paul Newman,,,Mark Isham,4,2000,1.38,5080.15685306,24313504.97,26276157.0
Where the Wild Things Are,71,2009-10-16,85729148.37,2009-10-16,94.0,PG,Family Adventure,Warner Bros.,Spike Jonze,"Gary Goetzman,Tom Hanks,Jon Jashni, ,(executive),Scott Mednick, ,(executive),Thomas Tull, ,(executive)",111000000.0,3735.0,"Chris Cooper*, ,(Voice),Paul Dano, ,(Voice),James Gandolfini,Catherine Keener,Tom Noonan,Catherine O'Hara,Max Records,Forest Whitaker,Michelle Williams",Spike Jonze,,Carter Burwell,10,2009,1.11,22952.9179036,222064845.66,207818371.633
While You Were Sleeping,67,1995-04-21,81057016.0,1995-04-21,103.0,PG,Romantic Comedy,Buena Vista,Jon Turteltaub,"Roger Birnbaum,Jonathan Glickman*, ,(associate),Joe Roth,Arthur M. Sarkissian, ,(executive)",17000000.0,2086.0,Sandra Bullock,,,Randy Edelman,4,1995,1.0,38857.6299137,61138933.0,189061735.8
Whip It,68,2009-10-02,14478132.93,2009-10-02,111.0,PG-13,Comedy,Fox Searchlight,Drew Barrymore,Barry Mendel,16650000.0,1738.0,"Ellen Page,Marcia Gay Harden,Kristen Wiig,Juliette Lewis,Jimmy Fallon,Daniel Stern",Shauna Cross,,,10,2009,1.11,8330.3411565,165019554.75,98498920.2322
Whiplash,88,2014-10-10,13222920.0,2014-10-10,106.0,R,Drama,Sony Classics,Damien Chazelle,"Jason Blum,Jason Reitman, ,(executive)",3333000.0,567.0,"Miles Teller,J.K. Simmons,Melissa Benoist,Paul Reiser",Damien Chazelle,,,10,2014,1.01,23320.8465608,131577941.332,66414982.9062
White Chicks,41,2004-06-23,89248017.6,2004-06-23,109.0,PG-13,Comedy,Sony / Columbia,Keenen Ivory Wayans,"Rick Alvarez,Lee R. Mayes",46620000.0,2800.0,"Marlon Wayans,Shawn Wayans",Keenen Ivory Wayans,,Teddy Castellucci,6,2004,1.26,31874.292,156120669.98,100289116.39
White House Down,52,2013-06-28,74565859.68,2013-06-28,137.0,PG-13,Action Drama,Sony / Columbia,Roland Emmerich,"Reid Carolin, ,(executive),Roland Emmerich,Brad Fischer,Larry J. Franco,Laeta Kalogridis,Harald Kloser,James Vanderbilt",153000000.0,3222.0,"Channing Tatum,Jamie Foxx,Maggie Gyllenhaal,James Woods,Richard Jenkins,Joey King,Jason Clarke",James Vanderbilt,,"Harald Kloser,Thomas Wander",6,2013,1.02,23142.7249162,123643386.01,144797484.24
White Oleander,61,2002-10-11,21592256.4,2002-10-11,110.0,PG-13,Drama,Warner Bros.,,"Hunt Lowry,John Wells",21120000.0,1510.0,"Michelle Pfeiffer,Renee Zellweger,Melissa McCarthy*",,Elliot Davis,Thomas Newman,10,2002,1.32,14299.5075497,81873166.7467,79510622.045
Whiteout,28,2009-09-11,11405958.18,2009-09-11,106.0,R,Thriller,Warner Bros.,Dominic Sena,"Don Carmody, ,(executive),Susan Downey,Joel Silver",38850000.0,2745.0,"Kate Beckinsale,Gabriel Macht,Tom Skerritt","Carey Hayes,Chad Hayes,Erich Hoeber,Jon Hoeber",,John Frizzell,9,2009,1.11,4155.17602186,104395363.423,82751235.6442
Wild Wild West,38,1999-06-30,162740693.83,1999-06-30,107.0,PG-13,Western Comedy,Warner Bros.,Barry Sonnenfeld,"Jon Peters,Barry Sonnenfeld",243100000.0,3342.0,"Will Smith,Kevin Kline,Kenneth Branagh,Salma Hayek",,Michael Ballhaus,Elmer Bernstein,6,1999,1.43,48695.5995901,183554166.75,150634312.25
